NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RRNA PSEUDOURIDINE SYNTHASE ACTIVITY	RRNA PSEUDOURIDINE SYNTHASE ACTIVITY		7	-0.29439065	-0.55321205	0.9186508	0.9983547	1.0	1291	tags=57%, list=31%, signal=83%	
PSEUDOURIDINE SYNTHESIS	PSEUDOURIDINE SYNTHESIS		11	-0.2794224	-0.546714	0.87712663	0.99960643	1.0	1291	tags=55%, list=31%, signal=79%	
PSEUDOURIDINE SYNTHASE ACTIVITY	PSEUDOURIDINE SYNTHASE ACTIVITY		11	-0.2794224	-0.546714	0.87712663	0.9971861	1.0	1291	tags=55%, list=31%, signal=79%	
METHYLTRANSFERASE ACTIVITY	METHYLTRANSFERASE ACTIVITY		56	-0.18421587	-0.5417061	0.84659094	0.99781394	1.0	1617	tags=48%, list=39%, signal=78%	
LYTIC TRANSGLYCOSYLASE ACTIVITY	LYTIC TRANSGLYCOSYLASE ACTIVITY		7	-0.23806079	-0.5355109	0.9353147	0.99833196	1.0	3167	tags=100%, list=76%, signal=420%	
TRANSLATIONAL INITIATION	TRANSLATIONAL INITIATION		6	-0.30317745	-0.53216976	0.8910891	0.99770254	1.0	642	tags=33%, list=15%, signal=39%	
FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS	FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS		5	-0.29467452	-0.5220858	0.8911439	1.0	1.0	978	tags=40%, list=24%, signal=52%	
TRNA BINDING	TRNA BINDING		42	-0.25461158	-0.5146974	0.87445885	1.0	1.0	1511	tags=48%, list=36%, signal=74%	
MISMATCH REPAIR	MISMATCH REPAIR		10	-0.19826297	-0.5124357	0.93097013	0.99980336	1.0	1584	tags=50%, list=38%, signal=81%	
PHOSPHATE ION TRANSMEMBRANE TRANSPORT	PHOSPHATE ION TRANSMEMBRANE TRANSPORT		8	-0.24631903	-0.5042926	0.9392361	1.0	1.0	699	tags=25%, list=17%, signal=30%	
OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.21509525	-0.5003572	0.9753289	0.99997735	1.0	3262	tags=100%, list=79%, signal=465%	
CELLULAR RESPONSE TO STARVATION	CELLULAR RESPONSE TO STARVATION		6	-0.26094586	-0.49523947	0.9429134	0.99964505	1.0	1299	tags=50%, list=31%, signal=73%	
NEGATIVE REGULATION OF TRANSLATION	NEGATIVE REGULATION OF TRANSLATION		13	-0.23260869	-0.4913118	0.9223301	0.9991409	1.0	3191	tags=100%, list=77%, signal=430%	
NEGATIVE REGULATION OF TRANSLATIONAL INITIATION	NEGATIVE REGULATION OF TRANSLATIONAL INITIATION		7	-0.20212252	-0.48119268	0.97196263	1.0	1.0	3316	tags=100%, list=80%, signal=495%	
PHOSPHOTRANSFERASE ACTIVITY, PHOSPHATE GROUP AS ACCEPTOR	PHOSPHOTRANSFERASE ACTIVITY, PHOSPHATE GROUP AS ACCEPTOR		8	-0.19182801	-0.4758344	0.9724771	0.9994563	1.0	1650	tags=63%, list=40%, signal=104%	
ARGININE CATABOLIC PROCESS	ARGININE CATABOLIC PROCESS		7	-0.28256252	-0.46670532	0.9244898	0.9994276	1.0	1362	tags=43%, list=33%, signal=64%	
RRNA BASE METHYLATION	RRNA BASE METHYLATION		19	-0.24188305	-0.46547914	0.8942116	0.99742454	1.0	1352	tags=53%, list=33%, signal=78%	
CELLULAR RESPONSE TO OXIDATIVE STRESS	CELLULAR RESPONSE TO OXIDATIVE STRESS		12	-0.1881643	-0.42783225	0.9747899	1.0	1.0	934	tags=25%, list=22%, signal=32%	
ANCHORED COMPONENT OF CELL OUTER MEMBRANE	ANCHORED COMPONENT OF CELL OUTER MEMBRANE		5	-0.22058824	-0.411367	0.954955	1.0	1.0	3239	tags=100%, list=78%, signal=454%	
PATHOGENESIS	PATHOGENESIS		8	-0.20957886	-0.41127858	0.9482072	1.0	1.0	1383	tags=38%, list=33%, signal=56%	
RNA HELICASE ACTIVITY	RNA HELICASE ACTIVITY		7	-0.17848529	-0.37306514	0.9371534	1.0	1.0	3414	tags=100%, list=82%, signal=561%	
TRANSLATION	TRANSLATION		105	-0.16541812	-0.34986973	0.8595745	1.0	1.0	1268	tags=30%, list=31%, signal=43%	
RNA BINDING	RNA BINDING		157	-0.1249936	-0.32439235	0.83047616	1.0	1.0	1359	tags=34%, list=33%, signal=48%	
NUCLEIC ACID BINDING	NUCLEIC ACID BINDING		73	-0.110085316	-0.30244744	0.9287212	0.9991871	1.0	1366	tags=32%, list=33%, signal=46%	
