NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PEPTIDOGLYCAN-PROTEIN CROSS-LINKING	PEPTIDOGLYCAN-PROTEIN CROSS-LINKING		5	-0.2616143	-0.7051842	0.85982907	0.96548283	1.0	474	tags=20%, list=11%, signal=23%	
OXIDOREDUCTASE ACTIVITY, ACTING ON NAD(P)H	OXIDOREDUCTASE ACTIVITY, ACTING ON NAD(P)H		11	-0.3060409	-0.7041947	0.76	0.96405745	1.0	1173	tags=36%, list=28%, signal=51%	
PHOSPHOTRANSFERASE ACTIVITY, FOR OTHER SUBSTITUTED PHOSPHATE GROUPS	PHOSPHOTRANSFERASE ACTIVITY, FOR OTHER SUBSTITUTED PHOSPHATE GROUPS		9	-0.274377	-0.70374435	0.9024896	0.96210533	1.0	955	tags=44%, list=23%, signal=58%	
ARCHAEAL OR BACTERIAL-TYPE FLAGELLUM-DEPENDENT CELL MOTILITY	ARCHAEAL OR BACTERIAL-TYPE FLAGELLUM-DEPENDENT CELL MOTILITY		12	-0.37769395	-0.7004052	0.73134327	0.9640535	1.0	1471	tags=67%, list=35%, signal=103%	
PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.37368685	-0.6999612	0.73170733	0.9623312	1.0	1096	tags=71%, list=26%, signal=97%	
PROTEIN FOLDING CHAPERONE	PROTEIN FOLDING CHAPERONE		7	-0.32758567	-0.69878453	0.80535716	0.9613159	1.0	407	tags=29%, list=10%, signal=32%	
DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS	DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS		6	-0.37864485	-0.6941819	0.7865854	0.96447486	1.0	655	tags=33%, list=16%, signal=40%	
GTP BINDING	GTP BINDING		43	-0.17716026	-0.69188035	0.78571427	0.96411115	1.0	1209	tags=28%, list=29%, signal=39%	
MALTODEXTRIN TRANSPORT	MALTODEXTRIN TRANSPORT		5	-0.4732401	-0.69097084	0.7920792	0.96298295	1.0	2191	tags=100%, list=53%, signal=211%	
BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS	BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS		18	-0.3140122	-0.6862712	0.83299387	0.9648367	1.0	1461	tags=61%, list=35%, signal=94%	
PEPTIDOGLYCAN GLYCOSYLTRANSFERASE ACTIVITY	PEPTIDOGLYCAN GLYCOSYLTRANSFERASE ACTIVITY		7	-0.33622843	-0.6838168	0.78439426	0.9647782	1.0	1842	tags=71%, list=44%, signal=128%	
ASPARTIC-TYPE ENDOPEPTIDASE ACTIVITY	ASPARTIC-TYPE ENDOPEPTIDASE ACTIVITY		7	-0.28824148	-0.6827494	0.82007575	0.9635833	1.0	27	tags=14%, list=1%, signal=14%	
HEME TRANSPORTER ACTIVITY	HEME TRANSPORTER ACTIVITY		6	-0.3712297	-0.6822928	0.7787307	0.96179706	1.0	1353	tags=67%, list=33%, signal=99%	
PROTEIN AUTOPHOSPHORYLATION	PROTEIN AUTOPHOSPHORYLATION		26	-0.17308682	-0.6811273	0.9175705	0.96095914	1.0	953	tags=19%, list=23%, signal=25%	
ARGININE CATABOLIC PROCESS TO GLUTAMATE	ARGININE CATABOLIC PROCESS TO GLUTAMATE		5	-0.5014465	-0.6782177	0.84449244	0.9614034	1.0	2074	tags=100%, list=50%, signal=200%	
ARGININE CATABOLIC PROCESS TO SUCCINATE	ARGININE CATABOLIC PROCESS TO SUCCINATE		5	-0.5014465	-0.6782177	0.84449244	0.9591728	1.0	2074	tags=100%, list=50%, signal=200%	
NITRATE ASSIMILATION	NITRATE ASSIMILATION		20	-0.3194882	-0.6778534	0.85281384	0.9575416	1.0	1179	tags=35%, list=28%, signal=49%	
AEROBIC RESPIRATION	AEROBIC RESPIRATION		25	-0.3000577	-0.6752314	0.854251	0.95763254	1.0	1854	tags=60%, list=45%, signal=108%	
COBALT ION BINDING	COBALT ION BINDING		9	-0.30439413	-0.6623671	0.8121911	0.96789414	1.0	1156	tags=56%, list=28%, signal=77%	
BACTERIAL-TYPE FLAGELLUM	BACTERIAL-TYPE FLAGELLUM		24	-0.35939237	-0.6552186	0.66810346	0.9722416	1.0	1518	tags=75%, list=37%, signal=118%	
PORE COMPLEX	PORE COMPLEX		16	-0.26039284	-0.6543954	0.8410463	0.9707742	1.0	1183	tags=25%, list=28%, signal=35%	
PROTEIN-PHOSPHOCYSTEINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY	PROTEIN-PHOSPHOCYSTEINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY		20	-0.259463	-0.64979357	0.86915886	0.97253036	1.0	340	tags=20%, list=8%, signal=22%	
TRANSPOSASE ACTIVITY	TRANSPOSASE ACTIVITY		5	-0.31787232	-0.6462527	0.8870637	0.97348064	1.0	1030	tags=40%, list=25%, signal=53%	
IRON ION HOMEOSTASIS	IRON ION HOMEOSTASIS		28	-0.4179121	-0.6450955	0.97362113	0.9721754	1.0	1438	tags=64%, list=35%, signal=98%	
CELL OUTER MEMBRANE	CELL OUTER MEMBRANE		111	-0.14282297	-0.6378675	0.93768114	0.9758419	1.0	1264	tags=32%, list=30%, signal=44%	
RESPONSE TO OSMOTIC STRESS	RESPONSE TO OSMOTIC STRESS		18	-0.23670676	-0.636165	0.865019	0.9749415	1.0	1387	tags=50%, list=33%, signal=75%	
SOLUTE:PROTON ANTIPORTER ACTIVITY	SOLUTE:PROTON ANTIPORTER ACTIVITY		9	-0.25255743	-0.6360221	0.9112426	0.9728899	1.0	1568	tags=56%, list=38%, signal=89%	
DNA TOPOISOMERASE ACTIVITY	DNA TOPOISOMERASE ACTIVITY		7	-0.32585624	-0.6345949	0.90648854	0.9718936	1.0	2803	tags=100%, list=67%, signal=307%	
DNA TOPOLOGICAL CHANGE	DNA TOPOLOGICAL CHANGE		7	-0.32585624	-0.6345949	0.90648854	0.9697046	1.0	2803	tags=100%, list=67%, signal=307%	
CATION TRANSMEMBRANE TRANSPORT	CATION TRANSMEMBRANE TRANSPORT		32	-0.25080186	-0.6338565	0.78543305	0.968315	1.0	1737	tags=41%, list=42%, signal=69%	
SULFURTRANSFERASE ACTIVITY	SULFURTRANSFERASE ACTIVITY		9	-0.24135822	-0.6316182	0.87525564	0.96779805	1.0	125	tags=11%, list=3%, signal=11%	
GUANOSINE TETRAPHOSPHATE BINDING	GUANOSINE TETRAPHOSPHATE BINDING		9	-0.31479225	-0.6297389	0.81902987	0.96754974	1.0	526	tags=22%, list=13%, signal=25%	
CELLULAR RESPONSE TO HYDROGEN PEROXIDE	CELLULAR RESPONSE TO HYDROGEN PEROXIDE		10	-0.30322745	-0.6286516	0.93772894	0.9661686	1.0	1462	tags=70%, list=35%, signal=108%	
ENZYME ACTIVATOR ACTIVITY	ENZYME ACTIVATOR ACTIVITY		11	-0.22548057	-0.62792087	0.8531952	0.9646294	1.0	1170	tags=36%, list=28%, signal=50%	
ALDEHYDE-LYASE ACTIVITY	ALDEHYDE-LYASE ACTIVITY		13	-0.22177643	-0.62605095	0.9241803	0.963845	1.0	1080	tags=31%, list=26%, signal=41%	
EXTRINSIC COMPONENT OF PLASMA MEMBRANE	EXTRINSIC COMPONENT OF PLASMA MEMBRANE		6	-0.29105377	-0.625912	0.9006969	0.9619664	1.0	2947	tags=100%, list=71%, signal=344%	
PUTRESCINE TRANSPORT	PUTRESCINE TRANSPORT		15	-0.2918266	-0.62273765	0.8688811	0.96283835	1.0	802	tags=33%, list=19%, signal=41%	
ISOPRENOID BIOSYNTHETIC PROCESS	ISOPRENOID BIOSYNTHETIC PROCESS		11	-0.25412107	-0.61859876	0.8370884	0.96440727	1.0	55	tags=9%, list=1%, signal=9%	
PROTEIN METHYLATION	PROTEIN METHYLATION		7	-0.2522114	-0.6179662	0.8756957	0.9629015	1.0	931	tags=29%, list=22%, signal=37%	
ATP-BINDING CASSETTE (ABC) TRANSPORTER COMPLEX, SUBSTRATE-BINDING SUBUNIT-CONTAINING	ATP-BINDING CASSETTE (ABC) TRANSPORTER COMPLEX, SUBSTRATE-BINDING SUBUNIT-CONTAINING		32	-0.20168667	-0.61131334	0.9071429	0.9657735	1.0	1231	tags=34%, list=30%, signal=48%	
FORMATE OXIDATION	FORMATE OXIDATION		8	-0.2692247	-0.60572666	0.93666667	0.9676524	1.0	42	tags=13%, list=1%, signal=13%	
DNA DEALKYLATION INVOLVED IN DNA REPAIR	DNA DEALKYLATION INVOLVED IN DNA REPAIR		5	-0.2765992	-0.60333335	0.886076	0.9672331	1.0	550	tags=20%, list=13%, signal=23%	
GALACTOSE TRANSMEMBRANE TRANSPORT	GALACTOSE TRANSMEMBRANE TRANSPORT		7	-0.30521032	-0.5899104	0.91353995	0.97569895	1.0	1037	tags=29%, list=25%, signal=38%	
CHOLINE TRANSPORT	CHOLINE TRANSPORT		5	-0.31946883	-0.58040863	0.9468085	0.9800236	1.0	1465	tags=80%, list=35%, signal=123%	
QUINONE BINDING	QUINONE BINDING		20	-0.22058381	-0.5786087	0.8681319	0.9795546	1.0	1173	tags=30%, list=28%, signal=42%	
DNA RESTRICTION-MODIFICATION SYSTEM	DNA RESTRICTION-MODIFICATION SYSTEM		8	-0.23015682	-0.572302	0.97951585	0.9816198	1.0	3200	tags=100%, list=77%, signal=435%	
PROTEIN METHYLTRANSFERASE ACTIVITY	PROTEIN METHYLTRANSFERASE ACTIVITY		6	-0.25103888	-0.567525	0.89013034	0.98243207	1.0	430	tags=17%, list=10%, signal=19%	
RIBOSOMAL SMALL SUBUNIT BIOGENESIS	RIBOSOMAL SMALL SUBUNIT BIOGENESIS		6	-0.29174414	-0.566868	0.8374558	0.980668	1.0	195	tags=17%, list=5%, signal=17%	
LIPOPOLYSACCHARIDE TRANSPORT	LIPOPOLYSACCHARIDE TRANSPORT		9	-0.27460974	-0.5628231	0.8463158	0.9807945	1.0	1264	tags=33%, list=30%, signal=48%	
'DE NOVO' IMP BIOSYNTHETIC PROCESS	'DE NOVO' IMP BIOSYNTHETIC PROCESS		12	-0.3499043	-0.55975205	0.8953722	0.9806684	1.0	1749	tags=75%, list=42%, signal=129%	
NICKEL CATION TRANSPORT	NICKEL CATION TRANSPORT		5	-0.39786306	-0.55855316	0.9398798	0.9794847	1.0	792	tags=20%, list=19%, signal=25%	
ONE-CARBON METABOLIC PROCESS	ONE-CARBON METABOLIC PROCESS		9	-0.21262209	-0.5537662	0.9386401	0.9796899	1.0	1517	tags=56%, list=37%, signal=87%	
PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS		18	-0.33753335	-0.5483289	0.9106383	0.980987	1.0	1749	tags=72%, list=42%, signal=124%	
ISOLEUCINE BIOSYNTHETIC PROCESS	ISOLEUCINE BIOSYNTHETIC PROCESS		12	-0.2665166	-0.5465689	0.94351465	0.97978145	1.0	265	tags=17%, list=6%, signal=18%	
TRANSITION METAL ION BINDING	TRANSITION METAL ION BINDING		8	-0.23474066	-0.53992194	0.89041096	0.9815746	1.0	3181	tags=100%, list=77%, signal=426%	
TRANSFERASE ACTIVITY, TRANSFERRING GLYCOSYL GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING GLYCOSYL GROUPS		59	-0.16034868	-0.53296494	0.87298745	0.98328227	1.0	982	tags=25%, list=24%, signal=33%	
BACTERIAL-TYPE RNA POLYMERASE CORE PROMOTER SEQUENCE-SPECIFIC DNA BINDING	BACTERIAL-TYPE RNA POLYMERASE CORE PROMOTER SEQUENCE-SPECIFIC DNA BINDING		5	-0.24314888	-0.52732253	0.9198397	0.9840471	1.0	416	tags=20%, list=10%, signal=22%	
PEPTIDE TRANSPORT	PEPTIDE TRANSPORT		37	-0.16368182	-0.5253762	0.9616027	0.9829377	1.0	897	tags=24%, list=22%, signal=31%	
CALCIUM ION BINDING	CALCIUM ION BINDING		12	-0.2296584	-0.51813316	0.9166667	0.984636	1.0	1093	tags=33%, list=26%, signal=45%	
QUEUOSINE BIOSYNTHETIC PROCESS	QUEUOSINE BIOSYNTHETIC PROCESS		8	-0.22872096	-0.51164395	0.8974359	0.9853156	1.0	210	tags=13%, list=5%, signal=13%	
DRUG BINDING	DRUG BINDING		7	-0.2703811	-0.50080895	0.95652175	0.9886415	1.0	3033	tags=100%, list=73%, signal=370%	
OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.23062022	-0.48380134	0.92943203	0.9934868	1.0	1277	tags=50%, list=31%, signal=72%	
TRANSPOSITION	TRANSPOSITION		5	-0.23794584	-0.4823817	0.97859925	0.9918789	1.0	1030	tags=40%, list=25%, signal=53%	
ENTEROBACTIN BIOSYNTHETIC PROCESS	ENTEROBACTIN BIOSYNTHETIC PROCESS		8	-0.32151398	-0.48009074	0.9201597	0.99052334	1.0	1605	tags=75%, list=39%, signal=122%	
NADH DEHYDROGENASE (UBIQUINONE) ACTIVITY	NADH DEHYDROGENASE (UBIQUINONE) ACTIVITY		17	-0.1590909	-0.42643392	0.9630252	1.0	1.0	3496	tags=100%, list=84%, signal=630%	
CHEMOTAXIS	CHEMOTAXIS		24	-0.16392523	-0.40663257	0.97741276	1.0	1.0	1509	tags=42%, list=36%, signal=65%	
LIPOPOLYSACCHARIDE CORE REGION BIOSYNTHETIC PROCESS	LIPOPOLYSACCHARIDE CORE REGION BIOSYNTHETIC PROCESS		24	-0.17113975	-0.40182537	0.9347826	1.0	1.0	1128	tags=33%, list=27%, signal=45%	
FAD BINDING	FAD BINDING		27	-0.12544474	-0.37573534	0.97928435	1.0	1.0	1329	tags=33%, list=32%, signal=49%	
STRUCTURAL MOLECULE ACTIVITY	STRUCTURAL MOLECULE ACTIVITY		13	-0.13743961	-0.3738873	0.97613883	1.0	1.0	3585	tags=100%, list=86%, signal=729%	
NICKEL CATION BINDING	NICKEL CATION BINDING		16	-0.15905245	-0.37331876	0.98122865	0.99881953	1.0	3496	tags=100%, list=84%, signal=630%	
RRNA METHYLATION	RRNA METHYLATION		12	-0.1795279	-0.3478766	0.9245283	0.99809587	1.0	201	tags=8%, list=5%, signal=9%	
